mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__leaf_size	param_estimator__n_neighbors	param_estimator__weights	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	split15_test_score	split16_test_score	split17_test_score	split18_test_score	split19_test_score	split20_test_score	split21_test_score	split22_test_score	split23_test_score	split24_test_score	split25_test_score	split26_test_score	split27_test_score	split28_test_score	split29_test_score	split30_test_score	split31_test_score	split32_test_score	split33_test_score	split34_test_score	split35_test_score	split36_test_score	split37_test_score	split38_test_score	split39_test_score	split40_test_score	split41_test_score	split42_test_score	split43_test_score	split44_test_score	split45_test_score	split46_test_score	split47_test_score	split48_test_score	split49_test_score	mean_test_score	std_test_score	rank_test_score
0.0014084386825561524	0.00022697191822978238	0.0011552858352661133	0.0001962940856676699	20	1	distance	1	{'estimator__leaf_size': 20, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 1}	-0.4913552657183957	-0.32436077913674133	0.08810728591433936	-0.33142780164531893	-0.9065218818911405	-0.11634018209946495	0.1444767770610006	-0.272327935494578	-0.5596254420123645	-0.29257297219478096	-1.0135793424154236	-0.022903691242082136	-1.1768226006567661	0.2404776986889945	-0.43753582438252137	-0.9831432063927485	-0.11142390978382921	0.19647829053147314	-0.2648946687590832	-0.43940705659719637	-1.0141184072343266	-0.6547366477020637	-2.9897523854853816	0.1833574155949147	-0.4745670143574374	-0.7896436869530596	-0.32632033018056883	0.1787127040459905	-0.26181761578541063	-0.10254984024781555	-0.4513304474417119	-0.017513749990022642	-0.24021687290942184	-0.3028135580746063	-0.7849550572906308	-0.3765239649636136	-0.5278211125732668	-1.0939042664411276	0.44347316288514094	0.13100018214325526	-0.838844106900795	-0.556529780828207	-0.07219145785075254	-0.24154607843839804	-0.1884898837902076	0.3685315574627661	-0.5884614941049708	-0.8319483645870283	-0.5848307281607079	-1.1224707231897422	-0.4240705012315167	0.546427082777314	715
0.0015761041641235351	0.00026746468906202627	0.0012925004959106446	0.00023000784903400536	20	1	distance	2	{'estimator__leaf_size': 20, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 2}	0.2057824860591294	0.6380756343380363	0.5480912386403249	0.5462009641421657	0.3954375782642272	0.5989982859805975	0.8172368626277472	0.6309976167541788	0.438282746827627	0.5945158760925826	-0.7306805233557752	0.7851702434653525	0.2060197411730983	0.6397906038029653	0.7517210348162986	0.59931960472781	0.3964055026734161	0.6926825914880833	0.6293386394140819	0.5785066427183885	0.60101459693225	0.6370500325416569	-0.025615152584260725	0.7289761116988591	0.6455876910241114	-0.5344764596378566	0.6229702372335755	0.6897427804990033	0.6404437099047933	0.582880540582353	0.6520385953293351	-0.6520283582948376	0.6419932343042403	0.5907986026102628	0.4209754683570195	0.6902535508702372	0.3905252060107123	-0.26278580937239937	0.7499821939418304	0.5385983362767834	0.6279658999777719	0.5176950092589232	0.5698799140933251	0.7172488218289883	0.6251651086563167	0.8916175639313039	0.3524061957895095	0.49029522177340645	-0.35261867467478414	0.4932452395795478	0.4648743755818463	0.3643588115996042	265
0.0015486669540405273	0.00031384840041704195	0.001284499168395996	0.00025867728953757004	20	1	distance	3	{'estimator__leaf_size': 20, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 3}	0.7533060372235223	0.47944678384534556	0.4158608089616873	0.10724637894107025	0.586286847293756	0.41406629826065355	0.15204169699488168	0.29767678647714335	0.48276371045180844	0.7928596265742298	0.3149508031583662	0.5111305772204724	0.10109497035643389	0.709392917653362	0.6813595381193878	0.5640065598426253	0.3585682460905245	0.809857734962849	0.4806789188982341	0.4055597221599362	0.7059773162274376	0.6502254572948216	0.19887810520852367	0.5979105389504142	0.6490984660984651	0.6934824745355856	0.6120524271051446	0.8486979401614698	0.4408548768479672	0.7339780357279073	0.3498036439850153	0.6370143673185829	0.7618734534827576	0.3280246879705304	0.648797786511446	0.6014341132236464	0.5585264945113442	0.03257754800031243	0.5846012851070406	0.6636040031283004	0.6889745462219378	0.1437126851987598	0.7865149722506765	0.8025348572169325	0.6334432344531762	0.904485099643884	-0.12125345767692663	0.6166632059751318	0.6102031483052679	0.6387167149033939	0.5283912598275048	0.22986306899091036	241
0.0014773654937744142	0.00024706207478873064	0.0012259292602539063	0.00022057497288479428	20	1	distance	4	{'estimator__leaf_size': 20, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 4}	0.6759905178717942	0.44379020818520676	0.3846777498384244	0.23942418145110622	0.40517112927627974	0.6020532478750326	0.7693170987595185	0.688554859576511	0.44517316416387887	0.5122887733575818	0.5303832606015058	0.533913082093762	0.01629389123602709	0.8736787374830512	0.6740037394986311	0.4151469532638954	-0.17260223555020993	0.7766437685770841	0.7639437241876592	0.7618621097241454	0.6058984520102257	0.49227841709174325	0.273965649674184	0.7087339478715328	0.4256177905404309	0.09252768893700636	0.7021524162787991	0.718589765506503	0.517992750697704	0.7831103786633413	0.7119875770724331	0.5151574984558371	0.597746709121215	0.23871174376529591	0.4896453852148036	0.5007809694803345	0.6877041091044045	0.47487600489713544	0.7807165094586852	0.4831476302549831	0.39470761973770874	0.7736649571832794	0.739356526186224	0.6892666775923051	0.6543756091308024	0.8552156747363715	0.5000295238989496	0.6889049454904772	0.36187460952326567	0.49066100142505775	0.5457821300094385	0.21401547742169866	217
0.0013925504684448242	0.00019045475591938533	0.0011598777770996094	0.00018806087338400405	20	1	distance	5	{'estimator__leaf_size': 20, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 5}	0.44799224370261637	0.5538096614999548	0.3007361964244971	0.2085343832026827	0.349904821378215	0.07247484919254488	0.600991777403621	0.6730634532941933	0.2971815514848998	0.636143911878603	0.4064461959811333	0.3153544259046309	-0.2695781092166143	0.753413060825573	0.3808881146517301	-0.032711893414187454	-0.2716852250901469	0.7267460121015351	0.6826659284948626	0.45103557084350354	0.21347630994445643	0.6225565356983849	-0.6776656947453428	0.7561561241557794	0.4318906715180889	0.45131702536462825	0.6035915942674213	0.2708412257377615	-0.001207693055770731	0.5064927751120396	0.6685313477737402	0.09019415166216727	0.6953365353129519	-0.22445593570642886	0.23982711187620875	-0.18085071632876892	0.3539611702114218	0.30332447212968283	0.5177481071272394	0.10394924377515657	0.3886826269848257	0.6497105780053614	0.2867944933423433	0.6595094252537539	0.31243133307266746	0.7272414720023324	-0.10894646184778933	0.41801256269331544	0.3029244046839378	0.7073709783369861	0.347443054098048	0.3156728470981111	337
0.0014655637741088868	0.00030690602521370376	0.001196575164794922	0.00024668799280760034	20	1	distance	6	{'estimator__leaf_size': 20, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 6}	-0.19434695331624807	0.3941175852731401	-0.2451174129079432	0.22881174366488288	0.2430507594812148	0.007659091311217003	0.3787910017214907	0.56851980920462	0.5246137236136358	0.5790800509491025	-0.12661854948174134	0.018440334592969343	-0.10810053881246606	0.6895301015438359	0.5772570026341042	-0.0326065881644273	0.2520862949481325	0.6434853292180958	0.39164547310213005	0.13809207279140845	0.2374447223799201	0.5761880677765907	-1.1517851032068886	0.5997991512780441	-0.01599918035900738	-0.5354786947231027	0.3915177131116524	0.322888563509663	0.024141085676958496	0.5364055608703384	0.046568306315633134	0.09056309953185282	0.6271640370218052	-0.45712021443918793	-0.15272186311319058	-0.3245712871763111	-0.10652352776026408	0.11836251093490491	0.5723699634479748	0.5394308332507148	0.09314741959594963	0.62358407914232	0.27969310356602795	0.31139770139781	0.0009520972728760402	0.6242813766988417	-0.07728198937530717	-0.13521468638219614	-0.8383460430610341	0.06098844360471234	0.1562047115631051	0.39232466506738567	607
0.0015895366668701172	0.00038926681943819355	0.0013083267211914064	0.0003237069771666254	20	1	distance	7	{'estimator__leaf_size': 20, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 7}	-0.31081601081579824	0.3668748505369259	0.284467249210933	0.004079758240954301	-0.10756542093288024	-0.5644406471856747	0.08786079161431448	0.3887635149663068	0.3393394605309231	0.4595979231366195	-0.13194352055971126	0.13914389422104023	-0.6945557404439322	0.49719803757901815	0.4995795595472846	0.3609045953630695	-0.4043226890100826	0.6544690665830162	0.31978842346213343	0.4630475535497319	-0.691319551171558	0.23151834301175878	-0.8756643066321832	0.6117780834614144	-0.11107354111930934	-0.8172181216448349	-0.0836123167526086	0.02510094099783533	0.18357938440747823	0.361743969141726	0.3941642878365603	-0.36891554983469454	0.6012078325464294	-0.05265671095149549	-0.2456175982220994	-0.18212971810107637	-0.8676554634832214	-0.26272367934176155	0.5340681041782189	0.34537611428757575	-0.2668106124075347	0.4566693983318163	0.4745225252654146	0.5707193709334858	-0.5536562400606369	0.6026442915252306	-0.625398463610433	0.14972878232802544	-1.2890812052760183	0.28849615299285714	0.023785103044611063	0.4756742512678131	643
0.0014511013031005859	0.00032986476161840514	0.0012034797668457032	0.00025861026904036225	20	1	distance	8	{'estimator__leaf_size': 20, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 8}	-0.23808026452151965	0.22915822570513544	-0.19613215572211784	-0.6946945170091223	0.25679248400959	-0.08313317481560056	-0.3387448993782334	0.11335896469300588	-0.11238159648038848	0.4005926850649927	-0.2903958345111941	0.27289814217058805	-0.39763547586993786	0.478657133248399	0.14097292636777903	0.11687442232750977	-0.03430484910619325	0.536034928270397	0.1457563387090971	0.06936729315541956	-0.9770078539367255	-0.3524070533426087	-1.5645176997364154	0.38120587833221886	-0.4599941152631968	-0.906046378981832	0.28444125395767716	0.21896017402489143	0.1913921208979682	0.42586567682669807	0.17810353924095712	-0.011122971343235255	0.4786453410457764	-0.33026645511097086	0.00341643991151086	-0.2817919359391021	-0.4993542787130567	-0.009285163032888288	0.21896082218728952	0.26380956343560824	-0.14344538171817556	0.16850134870288191	0.30447404042014226	-0.09660862256189984	0.15585661608687462	0.619254065112632	0.11489020905283143	-0.13162262921646906	-1.3134020998914453	0.28632880152221074	-0.04815611943444492	0.44823773089150465	691
0.00139523983001709	0.00019111590714940199	0.0011448049545288086	0.00013249190185145884	20	1	distance	9	{'estimator__leaf_size': 20, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 9}	-0.34067753833276027	0.22052412704614266	0.09725950591134958	-0.6987554065647301	0.04346315618237684	0.061086426897362434	-0.22243227830634393	0.25574684607334697	0.13328240677650305	0.45795138229077126	-0.7338105192213547	0.16630788569333954	-0.46383425387413046	0.355560935474576	0.17288244347475612	-0.2519488464011026	0.09222663874954407	0.19975332425546932	0.30734502437826516	-0.2989850132392897	-0.48048699951424756	-0.0632470338195632	-1.2392202321993087	0.595021127231673	-0.3220653104105782	-0.6533932958699753	-0.13624330125733586	0.2091168111369175	0.1470064763757747	0.34374458121749374	-0.22349240297387563	0.03378965334823414	0.5037060955336343	0.047464642700365545	-0.2556565012151988	-0.3183441103148228	0.1279564437535603	0.16635278342839688	0.3974504750944191	0.3693748413125407	0.14513182981929185	0.07122002598679167	0.20371365512889172	0.019310749295615826	-0.3340410788076358	0.39182742999737785	0.0032443082631243847	-0.21640430094853436	-1.0887504562156236	0.19035396435183394	-0.03625225764613343	0.38598193154216176	685
0.0013255834579467773	8.023224460088103e-05	0.0011221837997436523	9.763734569803175e-05	20	1	distance	10	{'estimator__leaf_size': 20, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 10}	-0.28999136918746693	0.16312832713366943	0.30515494709786606	-0.5113786416058101	0.19457175123186443	-0.2522250529159995	0.06251867555643942	0.48568237121546254	-0.21497191464174215	0.42090741426003053	-0.24915055385199314	0.22318520788306773	-0.5397732571252003	0.05333584452476625	0.1500676826022529	-0.06014206685209955	0.003830361081484157	0.46282638693244926	0.1837961866098694	-0.1404402951818442	-0.40629943261635315	0.05040208210034747	-1.1379334741135736	0.5999761900034049	0.11797067087816138	0.05472938883902623	0.1104669532932746	0.3552343221596208	0.004245512945053598	0.3790204663844534	0.31396266740128476	-0.4794343746091554	0.5301351660802719	-0.3357056985379623	-0.6222619842651183	-1.0121908039644092	0.14205316861295836	-0.34197691044231293	0.3019104241567745	0.5692722220827817	0.39634053994628105	0.32042064154754013	0.27990122600952894	-0.5269627454165717	-0.12163213904827708	0.5136079138168187	0.17594207338802414	-0.3005826643561067	-0.9163676182109568	-0.0028585106659209103	-0.010753654436680915	0.4095679793123983	655
0.0015199804306030274	0.0003956345913180851	0.0011641979217529297	0.00031308275574871275	20	2	uniform	1	{'estimator__leaf_size': 20, 'estimator__n_neighbors': 2, 'estimator__weights': 'uniform', 'preprocessing_1__k': 1}	-0.6228542477850523	-0.2381089676070145	0.267227491240167	-0.18627886218411271	-0.5571282383180953	0.18092947280411187	0.20623160195722146	0.021946784719940826	-0.060875880974155194	-0.08392773459705416	-0.2747110306717473	0.21029912129969797	-0.7277359538771611	0.23267259005304253	0.2944470386060355	-0.04969618897980044	-0.24417245018112332	0.26133969666860557	0.1513754192724971	0.24467677930562048	-0.1554118883181499	-0.02363523389315403	-1.0875794685312998	0.13470959398989657	0.34488451686440935	-0.4279229057285998	-0.018935260464788106	0.5270798633166025	0.24956482080518994	0.22121632212623454	-0.18781384391924028	0.2808559126418406	0.07938197687210413	-0.15603743497583422	-0.14726343798797448	0.23476201427766796	-0.010971941168431476	-0.3719557076730067	0.5584257317696125	0.20454896946973122	-0.4018951939839339	-0.027673358324587838	0.2972698389425701	-0.2316285588153526	0.02853651545687441	0.31538812124181426	0.17347329899835806	0.023424752825402684	-0.2780357978649106	-0.4955157553369902	-0.02646194193272643	0.32572677402991157	673
0.0016801500320434571	0.0002912756430492924	0.0012884664535522462	0.00021581079427664468	20	2	uniform	2	{'estimator__leaf_size': 20, 'estimator__n_neighbors': 2, 'estimator__weights': 'uniform', 'preprocessing_1__k': 2}	0.5179180302182789	0.7064885486833237	0.6390662809027388	0.5013518706285104	0.5646777692891334	0.7443315358773099	0.6977692149664829	0.6516865853227547	0.5473187660170016	0.7334282181795185	-0.30750790408253814	0.820665677263496	0.39117371244197796	0.7435454223329705	0.7267793939626256	0.5472814999560514	0.5201074396384053	0.654954249043397	0.5763295929574874	0.6129163939711667	0.642552540048502	0.7805355509676334	0.3792948740735024	0.7620430538825345	0.7535555411808905	-0.06553974454127998	0.7383557319780834	0.7704710158327355	0.69561491193682	0.7097231248698046	0.7469838145151468	0.37282486403392157	0.6367320053330339	0.7552896424631823	0.622895696378118	0.7809169507642529	0.5073682848765355	-0.217310564209777	0.7916373832006627	0.6699596914510928	0.7385003210894325	0.6018982583370392	0.6470234604356291	0.7881022083107212	0.7890669403670058	0.8765823632806723	0.5167288336759597	0.7780838233762027	-0.029306862903940578	0.5669312353736604	0.5939559449589574	0.2509205435535673	175
0.001464095115661621	0.00018546950744467638	0.0011155176162719726	0.00014141465702652615	20	2	uniform	3	{'estimator__leaf_size': 20, 'estimator__n_neighbors': 2, 'estimator__weights': 'uniform', 'preprocessing_1__k': 3}	0.815496005028613	0.725742278137673	0.48660340959420156	0.13291089304235149	0.6452759307956561	0.6094161727809798	0.6042532639255053	0.5767213953537094	0.6359894196545495	0.7856209996439788	0.3595828463846855	0.7416787802827371	0.6901159668185817	0.7620521810269995	0.6876368303382667	0.5934118371987964	0.4935285750627536	0.7681285878858232	0.5974485186030931	0.6884454914179374	0.751785025876595	0.6091396004996538	0.6532271571389647	0.6795410185087662	0.8019079333840549	0.558854017804782	0.695824837375713	0.9093947241007165	0.4889206320408651	0.7219684801558429	0.5423238264618075	0.7090316456364194	0.6933572240335231	0.40666041769608785	0.7108930702977081	0.5951771567985893	0.7083346610022224	0.4689653509912124	0.6716434308225374	0.7882268301052947	0.7049708891262576	0.5644192114313451	0.8210397200815496	0.7971344639929636	0.6871169087576434	0.894975781071902	0.3155760746924078	0.6559982028932658	0.5594221659971692	0.6518116180562896	0.6443540291961809	0.14378524299371592	85
0.001392989158630371	0.00014618937559545932	0.0010854673385620117	0.00013287353221640212	20	2	uniform	4	{'estimator__leaf_size': 20, 'estimator__n_neighbors': 2, 'estimator__weights': 'uniform', 'preprocessing_1__k': 4}	0.7664324639087124	0.7023933400461289	0.4489370848812675	0.34574963972438777	0.6456659258829731	0.6231847195808871	0.5974539286563014	0.712931811829246	0.6680796841296078	0.6427237187188357	0.5604213594243377	0.649518892844423	0.18331719563404325	0.8618670528711011	0.5723506764872239	0.42092107591186545	0.5259353279744226	0.699023777108297	0.8096597635867534	0.7973865083542029	0.5918306095281973	0.5924048232661645	0.2596006754653959	0.7604153206699917	0.40218903619840063	0.4811834085410016	0.7115393609544023	0.6514454618590757	0.43039789652835136	0.8552646306600432	0.7143751177954152	0.6684712123950034	0.6344505964819476	0.5680966942656271	0.577770029761538	0.48500595220244214	0.5495964511987648	0.668569508135518	0.8384832395747801	0.6590224119949682	0.5242982496190405	0.7950896348861951	0.5504778146508851	0.7423865390460538	0.6522584810456264	0.7234258694136266	0.5898340745914432	0.6054285064389003	0.384975052925005	0.5005113511715055	0.6080550391764066	0.1461189272523167	157
